"","Student_id","Responce_Type","Region","Age","Gender","Race","Martial_status","Vape","Cigarette","Alcohol"
"7381",52003,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7382",41783,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7383",61788,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7384",41520,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7385",32605,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7386",12614,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"7387",62335,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7388",30918,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7389",51907,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7390",32127,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7391",42597,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)",NA
"7392",12300,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)",NA
"7393",40262,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"7394",12546,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"7395",20950,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)",NA,"(2) WHITE:(2)",NA,"(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"7396",20628,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7397",12449,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)",NA
"7398",60924,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7399",60867,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7400",32146,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7401",50593,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7402",12066,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)",NA,"(0) NO:(0)","(0) NO: (0)",NA
"7403",22175,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"7404",40830,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7405",52372,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(1) BLACK:(1)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7406",51823,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7407",30624,"(1) TABLET:(1)","(3) SOUTH:(3)",NA,NA,NA,NA,NA,NA,NA
"7408",12084,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"7409",51631,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(1) BLACK:(1)",NA,NA,"(0) NO: (0)","(2) YES:(2)"
"7410",51255,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(1) BLACK:(1)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7411",32213,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7412",41521,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7413",21970,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7414",42192,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7415",10466,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(1) MARRIED:(1)","(0) NO:(0)","(0) NO: (0)",NA
"7416",30048,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7417",51716,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7418",42177,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7419",11075,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(1) BLACK:(1)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)",NA
"7420",21393,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"7421",60035,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7422",40686,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(1) NO:(1)"
"7423",40184,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(1) MARRIED:(1)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7424",42123,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7425",62327,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7426",30414,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7427",30478,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7428",61263,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"7429",30605,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7430",62153,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7431",31420,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7432",42179,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(1) BLACK:(1)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"7433",52422,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7434",21181,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7435",32483,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)",NA,NA,"(1) YES: (1)","(2) YES:(2)"
"7436",41388,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7437",20451,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7438",20420,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7439",31313,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(3) SEP/DIV:(3)",NA,"(0) NO: (0)","(2) YES:(2)"
"7440",40730,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7441",12311,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)",NA,"(1) BLACK:(1)","(1) MARRIED:(1)","(0) NO:(0)","(0) NO: (0)",NA
"7442",51341,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7443",20404,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"7444",52382,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7445",22231,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7446",50809,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7447",11640,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"7448",40665,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7449",10774,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,NA,"(1) YES:(1)","(0) NO: (0)",NA
"7450",10687,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"7451",61504,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"7452",51085,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(1) BLACK:(1)","(1) MARRIED:(1)",NA,"(0) NO: (0)","(2) YES:(2)"
"7453",62117,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7454",52450,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7455",10172,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"7456",30969,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7457",42193,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"7458",21883,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7459",50705,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(1) MARRIED:(1)",NA,"(0) NO: (0)","(2) YES:(2)"
"7460",31358,"(0) PAPER:(0)","(2) MIDWEST:(2)",NA,NA,NA,NA,NA,NA,NA
"7461",41014,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)",NA,"(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"7462",60993,"(0) PAPER:(0)","(2) MIDWEST:(2)",NA,NA,NA,NA,NA,"(1) YES: (1)","(2) YES:(2)"
"7463",42616,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"7464",52488,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)",NA,NA,"(0) NO: (0)","(1) NO:(1)"
"7465",62508,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7466",11777,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"7467",10500,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)",NA,"(1) YES: (1)",NA
"7468",30485,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7469",41922,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7470",31206,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7471",61698,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7472",61833,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"7473",50194,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7474",11021,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"7475",12602,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(1) MARRIED:(1)","(1) YES:(1)","(0) NO: (0)",NA
"7476",10031,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(1) MARRIED:(1)","(1) YES:(1)","(0) NO: (0)",NA
"7477",32087,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)",NA,NA,"(4) SINGLE:(4)",NA,"(1) YES: (1)","(1) NO:(1)"
"7478",12125,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(1) YES: (1)",NA
"7479",42294,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7480",31804,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7481",31493,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"7482",50052,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7483",42456,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7484",42499,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(2) ENGAGED:(2)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"7485",32624,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(3) SEP/DIV:(3)",NA,"(1) YES: (1)","(2) YES:(2)"
"7486",62518,"(1) TABLET:(1)","(3) SOUTH:(3)",NA,NA,NA,NA,NA,"(1) YES: (1)","(2) YES:(2)"
"7487",21538,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7488",41313,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7489",20942,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7490",51503,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7491",62067,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"7492",30432,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7493",10842,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(1) MARRIED:(1)","(0) NO:(0)","(0) NO: (0)",NA
"7494",61330,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7495",30999,"(0) PAPER:(0)","(2) MIDWEST:(2)",NA,NA,NA,NA,NA,NA,NA
"7496",40059,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7497",52281,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7498",11993,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(1) YES: (1)",NA
"7499",20188,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7500",51629,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"7501",11802,"(1) TABLET:(1)","(3) SOUTH:(3)",NA,NA,NA,NA,NA,"(0) NO: (0)",NA
"7502",62007,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(1) BLACK:(1)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7503",22397,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)",NA,"(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7504",61663,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"7505",32375,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"7506",21697,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(3) SEP/DIV:(3)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7507",42156,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"7508",31730,"(0) PAPER:(0)","(2) MIDWEST:(2)",NA,NA,NA,NA,NA,NA,"(1) NO:(1)"
